text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
"If you think that the gov't is going to stop what the gov't knowing allowed, you are a crazy gullible. These judges will ABSOLUTELY say ""if it's public information, aka accessible on the internet it's available for AI to train on"". YOU LOSE!",43,-0.8697,0.0,0.217,0.783,0.43485,1,0,2025-12-06T17:54:02Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,negative
"An important distinction is missing in this conversation and it's not the video's fault , but what we're actually witnessing is the generative AI bubble, which is one segment of the whole AI industry. There are many reasonable methods working for several decades that will be, unfortunately, gobbled up with generative AI, and it'll take a very long time to build trust in those proven methods once again. Even generative AI is useful, bit is being touted as a solution for everything, including to things it's not really good to do, like critical decision making.",95,0.7307,0.154,0.109,0.737,0.36535,0,0,2025-12-05T14:22:37Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"Im just warming up the popcorn and waiting for the bubble to burst, spreading all those 'AI' gpus at nice bankrupcy prices for render PCs and content creation hubs or even loca AI.",33,0.6705,0.178,0.0,0.822,0.33525,0,0,2025-12-05T16:32:32Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"I think the biggest mistake is that because no one is really sure what AI will ultimately be good for, so it s being marketed as the answer to EVERYTHING. Medicine, finance, entertainment, engineering, law it s all being pushed at the same time. It s possible that AI could be impactful in many or all areas. But underdeveloped AI really is not. So they should just focus on one thing- just get AI to be really useful at one of those and then start to add others over time. Instead, they are trying to jump straight to generalized AI which is mediocre to bad at everything.",107,0.3261,0.096,0.068,0.836,0.41305000000000003,0,0,2025-12-05T15:19:27Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,positive
"This is what happens when wallstreet gets into tech. They don't understand it, all they see is green bar goes up, so factor this into the predictions predictions say green bar keeps going up, so keep the money hose open green bar still going up add more hoses! And they will pretty much just keep doing this, so long as green bar keeps going up, REGARDLESS of what is happening with the actual technology. I happen to believe that AI is a valid and valuable tech, and that it WILL change the world. But more than likely, it will do so along a similar trajectory than significant technologies before it. So that means, we're being somewhat ""optimistic"" to say the least.",121,0.7994,0.073,0.0,0.927,0.3997,0,0,2025-12-05T08:56:58Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"""AI will probobly be the end of humanity, but at least we will get to see some cool companies get created first"" - sam altman",25,0.6652,0.192,0.0,0.808,0.3326,0,0,2025-12-05T05:27:56Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,positive
A company running on a massive list isn t totally foreign for a lot tech companies. Take Uber for an example. Tech companies in general fail by a large margin however backers keep these companies on life support in hopes it ll eventually make their revenue back. I don t think AI is a special case just latest hype.,59,0.5719,0.123,0.052,0.825,0.28595,0,0,2025-12-05T20:52:06Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"What corporation is going to use an AI that uploads every contract, financial report and internal strategy plan up to the Scam Altman mothership for him and his cronies to read? It's a data security nightmare.",36,-0.3182,0.06,0.092,0.848,0.1591,0,0,2025-12-05T14:07:33Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,negative
"When the current bubble bursts, i'm going to invest heavily when it looks like it reached the bottom. Ai is still continuously advancing, and it will eventually dominate everything, and everyone who invested will be well off.",37,0.5423,0.148,0.037,0.815,0.27115,0,0,2025-12-05T08:28:44Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"Trillions of dollars, all laser-focused on achieving AGI and the singularity faster than anyone else. And they tell you ""we didn't WANT to research AGI, but if we don't someone else will and THEY will control our lives"". There needs to be a worldwide call, to pause ALL AGI development. An AI smarter than any of us, with virtually unlimited resources given the flowing thru the AI industry.",68,0.56,0.056,0.019,0.925,0.28,0,0,2025-12-05T19:10:25Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"Wow, the AI training itself on AI generated content data is wild.",12,0.5859,0.257,0.0,0.743,0.29295,0,0,2025-12-06T12:00:59Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
Silicon valley trying to shove up ai tech down our throats surely sheds some light on mindset of execs sitting there.,21,0.4404,0.127,0.0,0.873,0.3452,0,0,2025-12-05T02:33:08Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
AI is funny that its a case where it takes so much more resources to build and run that the profit you get from it. What gonna happen is the bubble is gonna pop and then all AI is gonna swap to small open source models that do things 90 as good way cheaper with every breakthrough closing the gap more and more. Of course due to that why run a model at a huge data center that takes your info when you can just run stuff locally.,88,0.875,0.116,0.0,0.884,0.4375,0,0,2025-12-05T05:21:07Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"so this is focused more on the AI companies, not the AI itself. yet i see more people focusing on the product rather than the company. imagine blaming a child because you dislike the parents.",35,-0.4472,0.07,0.143,0.787,0.2236,0,0,2025-12-06T15:03:26Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,negative
"I think the current generation of self-learning computer programs has peaked. And that's what AI is, just the latest in the trand of machine learning, and self-learning processes that started in the 70s. We're seeing exponential decay in the price to train and run this stuff, and exponential training data needs, for incremental quality progress. Next for a new generational leap, like the big burst of production ready LLM software we've had in the last few years, it's back to the drawingboard.",82,0.6249,0.088,0.031,0.881,0.43745,0,0,2025-12-06T15:16:35Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
I remember a coworker saying 9 months ago.. In 2 years AI will have cured cancer.. Everyone thought of him as a Ai specialist en he went on working on AI for a different company.. High salery ..... But in no way could he make any argument how AI would ever go from a LLM that uses data en predicts what the next word is based on statistics to a model that can add and work with new concepts it itself came up with.. we live in a time where hype and grandclaims instead of reason or logic...Its all very sad...,101,-0.9237,0.0,0.121,0.879,0.58685,0,0,2025-12-06T13:33:37Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,negative
"Thank you for explaining this to the masses! If only I knew anything about investing, I would join an 'ai short fund' to get some of that investor money",29,0.6114,0.156,0.0,0.844,0.4307,0,0,2025-12-06T18:57:45Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"Generative Artificial Intelligence was supposed to be used for researching things that would take decades if not more, but instead - these assholes literally just went gambling with this shit like its cash printers or something, and at this point - money intoxicated every single one of us, and they're exploiting it.",52,-0.9122,0.079,0.222,0.699,0.5811,0,0,2025-12-05T08:59:29Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,negative
"Optimistically this takes all our jobs, pessimistically it literally ends the human race. What I want to know is why Open AI is investing a Trillion dollars on that coin flip when even they admit they have no clear path towards profitability in the best case scenario???",47,0.7818,0.224,0.089,0.687,0.5159,0,0,2025-12-06T01:04:04Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,positive
I wish the AI bubble would just pop already. I want to get on with the impending recession and get it over sooner rather than later.,26,0.0516,0.134,0.094,0.772,0.1508,0,0,2025-12-05T23:25:13Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
Growing pains of A.I. and the harmful side-effects it has on our society will only increase as long as it's driven by greed and profits. Governments need to step in. AI companies basically have complete freedom at the moment and they are still losing a lot. Imagine if governments everywhere had strict regulations..,53,0.4588,0.17,0.124,0.706,0.2294,0,0,2025-12-05T17:07:19Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,positive
"3 years ago when entered university I chose the major of AI, now I look exactly like my profile picture every day.",22,0.3612,0.106,0.0,0.894,0.1806,0,0,2025-12-05T06:42:00Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,positive
"I think AI shouldn't have really invested for content generation, it should be invested more on other things such as robots that could automize and optimize resource production like agriculture or some jobs that most people don't want to do. AI have a huge potential in addressing worldwide inflation by using it on more productive things rather than generating digital information using digital information made by humans which is only a pointless loop.",73,0.759,0.102,0.019,0.879,0.6295,0,0,2025-12-05T15:09:50Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,True,positive
"ChatGPT has only been around for 3 years. In 3 years it's ballooned into a digital plague ruining multiple industries, draining government resources, and setting us up for a bubble burst that will devastate several country's economies. AI is a mass delusion shared by CEO's and tech bros that salivate over the idea of firing as many humans as possible to please shareholders.",63,-0.5859,0.066,0.119,0.815,0.29295,0,0,2025-12-05T23:50:54Z,youtube,youtube_comment_None,LfQIJgU_W2w,The OpenAI Bubble is Worse Than You Think,MonkeyExplains,406675,21203,2396,2025-12-04T15:00:45Z,True,True,False,negative
